"X"	"target_id"	"ens_gene"	"ext_gene"	"pval"	"qval"	"b"	"se_b"	"mean_obs"	"var_obs"	"tech_var"	"sigma_sq"	"smooth_sigma_sq"	"final_sigma_sq"
"1790"	1790	"ENST00000330720"	"ENSG00000105438"	"KDELR1"	3.94299745520118e-16	1.13073712497423e-14	0.457552570925149	0.0562083181590378	8.17054242788546	0.0644352583942112	0.000403691127323806	0.0016324986803596	0.00433537141807762	0.00433537141807762
"1792"	1792	"ENST00000452400"	"ENSG00000140396"	"NCOA2"	4.12554253035021e-16	1.18176534133893e-14	0.666279451110125	0.0819046435930468	6.37878335586909	0.141228536862008	0.00231557863753282	0.00774697732562321	0.00489181212621152	0.00774697732562321
"1794"	1794	"ENST00000520944"	"ENSG00000245910"	"SNHG6"	4.26314291525947e-16	1.21981968855128e-14	0.505163783793132	0.062129322592026	7.05982806999333	0.0811891978077514	0.0012722476948237	0.00451783139379235	0.00375882658202777	0.00451783139379235
"1795"	1795	"ENST00000302118"	"ENSG00000169174"	"PCSK9"	4.28623509926384e-16	1.2257438446541e-14	0.840177962992743	0.103340527307767	7.38189389857168	0.224584820350687	0.000896025632840071	0.0151228712435309	0.00362663931258849	0.0151228712435309
"1799"	1799	"ENST00000247178"	"ENSG00000126775"	"ATG14"	4.79105042255397e-16	1.36706059083124e-14	0.702842951114218	0.0865924053425108	6.07297183749964	0.15613220006376	0.00539906447868592	0.00452060537691013	0.00584830251581662	0.00584830251581662
"1805"	1805	"ENST00000593646"	"ENSG00000219200"	"RNASEK"	5.21338534945411e-16	1.48262325073783e-14	0.524302216226074	0.0646774214107994	6.72018628349432	0.0858377131638291	0.0021079002287833	0.00210443599866233	0.00416685303174189	0.00416685303174189
"1806"	1806	"ENST00000272249"	"ENSG00000143889"	"HNRNPLL"	5.25928105111339e-16	1.49484725866973e-14	1.81696420407873	0.224168437260944	5.61505311779752	1.04547317650909	0.0666454789784167	0.00218639706915776	0.00873175341760421	0.00873175341760421
"1809"	1809	"ENST00000335934"	"ENSG00000115129"	"TP53I3"	5.41999986698468e-16	1.53797364937566e-14	1.09359486741718	0.134983514625714	5.55560116342173	0.380649579277211	0.014369876723763	0.0129609471073026	0.00934438809986116	0.0129609471073026
"1811"	1811	"ENST00000465184"	"ENSG00000242265"	"PEG10"	5.62135473593867e-16	1.59334832305469e-14	1.39530485712128	0.172318273412625	6.10927746503401	0.619694998114158	0.00841423463572533	0.0361261463921369	0.00570967513495832	0.0361261463921369
"1812"	1812	"ENST00000558815"	"ENSG00000108107"	"RPL28"	5.69613605230729e-16	1.61365372978498e-14	0.583640442204359	0.0720931299834325	8.99595896218685	0.106196307016915	0.000268750090171649	0.00473807151478413	0.00752737899604048	0.00752737899604048
"1814"	1814	"ENST00000357865"	"ENSG00000117632"	"STMN1"	5.89801163609943e-16	1.6690007348636e-14	6.79117890567144	0.839307690004131	2.70244232512017	14.2113781598527	0.365012761977108	0.104168339525045	0.691643335772998	0.691643335772998
"1815"	1815	"ENST00000372556"	"ENSG00000127125"	"PPCS"	5.91626137005585e-16	1.67324258208103e-14	1.16242712170739	0.143668633099998	6.13140355853169	0.430139855348465	0.0104776382863315	0.0204833759189011	0.0056292839212621	0.0204833759189011
"1816"	1816	"ENST00000607197"	"ENSG00000051620"	"HEBP2"	5.97581631060353e-16	1.68915530206994e-14	0.790275084987156	0.097687725947895	6.30622628140129	0.198811883146483	0.00228118607759884	0.0120331516237077	0.00508293886032502	0.0120331516237077
"1818"	1818	"ENST00000332349"	"ENSG00000183340"	"JRKL"	6.25972187912692e-16	1.7674589851449e-14	0.924346060905657	0.114340482207064	5.33520895664519	0.265798036832271	0.00723191572866148	0.00460976519474994	0.0123787030783544	0.0123787030783544
"1820"	1820	"ENST00000367941"	"ENSG00000079950"	"STX7"	6.29682106100015e-16	1.77598032254538e-14	0.849178636611949	0.10505172322081	5.53286440868027	0.229574344525433	0.00626725083021895	0.0102865459972734	0.00959968427447812	0.0102865459972734
"1824"	1824	"ENST00000370763"	"ENSG00000162616"	"DNAJB4"	6.64166512407649e-16	1.86913352055425e-14	1.21494486598711	0.150421582336523	5.00053136422295	0.463064287123356	0.0137322629007719	0.0115639607327621	0.0202077157481632	0.0202077157481632
"1825"	1825	"ENST00000258733"	"ENSG00000136235"	"GPNMB"	6.69199727993931e-16	1.88226632533613e-14	1.4472252214078	0.179200506581375	6.10401296555635	0.65330877221478	0.042439985268643	-0.0112268355547425	0.00572924706988928	0.00572924706988928
"1827"	1827	"ENST00000493935"	"ENSG00000242265"	"PEG10"	6.81247215706916e-16	1.91405484820292e-14	1.69116903796816	0.209462955146005	5.71961923926175	0.910665489988841	0.0211459682843688	0.0446661260833773	0.00782389114672258	0.0446661260833773
"1832"	1832	"ENST00000464716"	"ENSG00000138326"	"RPS24"	7.2897095123087e-16	2.04255113911479e-14	0.625206718012619	0.0775155377870246	7.61978080651503	0.123218959957301	0.0053348197511361	0.00210759010244818	0.00367816814648137	0.00367816814648137
"1833"	1833	"ENST00000556184"	"ENSG00000100650"	"SRSF5"	7.34121422302296e-16	2.05586038459473e-14	0.832910734819212	0.103278495748296	6.784987948579	0.220921824873961	0.00784100795008178	0.00815866357596439	0.00406567059150866	0.00815866357596439
"1834"	1834	"ENST00000366815"	"ENSG00000163041"	"H3-3A"	7.39624150906087e-16	2.07014105312493e-14	0.761711806541352	0.0944607236127931	9.08742711568334	0.184768856833891	0.00018156689181883	0.0132026755663599	0.00815005450555432	0.0132026755663599
"1836"	1836	"ENST00000394555"	"ENSG00000115380"	"EFEMP1"	7.88339437713619e-16	2.20408714687993e-14	0.700745595791649	0.0869843480135429	8.25446759225892	0.156392849165628	0.000721049969826717	0.010628365229185	0.00451467234140167	0.010628365229185
"1842"	1842	"ENST00000263776"	"ENSG00000110455"	"ACCS"	8.48716798824454e-16	2.36516453405303e-14	1.38369807648434	0.171952765757889	4.88492624846408	0.595107938597272	0.0201567144275512	0.00574557124411905	0.0241949160501302	0.0241949160501302
"1844"	1844	"ENST00000240285"	"ENSG00000121039"	"RDH10"	8.64386932455336e-16	2.40622071674606e-14	0.575586613380011	0.071548319059177	6.36425605414881	0.105475210420709	0.00274994562810105	0.00485658633443318	0.00492879731218964	0.00492879731218964
"1849"	1849	"ENST00000574151"	"ENSG00000103145"	"HCFC1R1"	9.04583555998541e-16	2.51130790138005e-14	1.43308213042459	0.178262729122854	5.34867396355225	0.630276893343073	0.0355125950139744	-0.0178131255384923	0.0121538058775175	0.0121538058775175
"1854"	1854	"ENST00000343090"	"ENSG00000130939"	"UBE4B"	1.02146898436325e-15	2.82815781582171e-14	0.537983872989028	0.0670447427710652	6.74368326681431	0.0891212134713448	0.0026136892718244	0.000252834718753402	0.00412880702803305	0.00412880702803305
"1859"	1859	"ENST00000526623"	"ENSG00000254614"	"AP003068.2"	1.04425020226241e-15	2.88345623359515e-14	1.30605209590684	0.162818063464611	4.83534346764379	0.52275204831329	0.0136003703989313	0.000175161034186912	0.0261642122866177	0.0261642122866177
"1862"	1862	"ENST00000526991"	"ENSG00000255112"	"CHMP1B"	1.11823454508348e-15	3.08277205522155e-14	0.490676910574345	0.061234097602572	6.76791942143898	0.0738068053943614	0.00153323351652803	0.000438836762379572	0.00409118854727394	0.00409118854727394
"1864"	1864	"ENST00000540097"	"ENSG00000139055"	"ERP27"	1.14740092272322e-15	3.15978455822041e-14	3.16330573101167	0.394921239636932	4.22220561431078	3.16233806705055	0.163864534676236	0.0366193686927223	0.0700796435983204	0.0700796435983204
"1867"	1867	"ENST00000558131"	"ENSG00000108107"	"RPL28"	1.21327497792757e-15	3.33582384397311e-14	0.964992330716976	0.1205773507467	7.86667333656884	0.296809736518486	0.00150989000049935	0.0202984562691397	0.00387185650246072	0.0202984562691397
"1876"	1876	"ENST00000629983"	"ENSG00000126247"	"CAPNS1"	1.33888554087622e-15	3.6635219927643e-14	0.713181637235664	0.0892485201040834	7.742588565015	0.162146772315966	0.001941943197984	0.0100060043131695	0.00375580495653553	0.0100060043131695
"1878"	1878	"ENST00000303731"	"ENSG00000170043"	"TRAPPC1"	1.3885757112113e-15	3.7954402773109e-14	0.526476358493086	0.0659210340098333	6.92303722527919	0.0883679060855531	0.00239523232414532	0.00412314176324307	0.00388778019129791	0.00412314176324307
"1880"	1880	"ENST00000422605"	"ENSG00000114019"	"AMOTL2"	1.47455647574806e-15	4.02616664963296e-14	0.815245754889507	0.102173197882459	7.88158498323635	0.205452815670459	0.0117705727013139	-0.0041891684377511	0.00388847084697839	0.00388847084697839
"1882"	1882	"ENST00000399777"	"ENSG00000099968"	"BCL2L13"	1.52413710639446e-15	4.1571204009267e-14	1.01952770216627	0.127840891499979	6.07997345035113	0.331442972892742	0.0105791787174286	0.0139357615918356	0.00582088898148672	0.0139357615918356
"1883"	1883	"ENST00000387392"	"ENSG00000210127"	"MT-TA"	1.70148034867679e-15	4.63836374180972e-14	1.46560872201957	0.184090069886948	4.65358310943498	0.675029855619991	0.0158653879529677	0.0224185842995794	0.0349683427935042	0.0349683427935042
"1888"	1888	"ENST00000332029"	"ENSG00000185338"	"SOCS1"	1.80927113571404e-15	4.91914756030048e-14	1.88313918053053	0.236760725406263	4.34592342651245	1.10069206225199	0.0268139285621403	0.0192212092844018	0.0572695330802098	0.0572695330802098
"1891"	1891	"ENST00000473748"	"ENSG00000227097"	"RPS28P7"	1.90975386101463e-15	5.18410815407738e-14	0.509417385219366	0.0641012878460203	7.15858529136455	0.082782591833343	0.00134387564000212	0.00481958701527541	0.00369331536999465	0.00481958701527541
"1896"	1896	"ENST00000341356"	"ENSG00000172725"	"CORO1B"	1.94982101329609e-15	5.27891414844489e-14	0.66518997797446	0.0837296648768188	7.29698890790253	0.14115610017576	0.00498960757022014	0.00552637760035643	0.00363887226098232	0.00552637760035643
"1898"	1898	"ENST00000373509"	"ENSG00000137193"	"PIM1"	2.0436911544076e-15	5.52722625595632e-14	0.621263086572212	0.0782578803638907	7.02988873782814	0.123139501828029	0.00107970892463591	0.00810673483393764	0.00378319010286072	0.00810673483393764
"1899"	1899	"ENST00000396057"	"ENSG00000171956"	"FOXB1"	2.07806971807371e-15	5.61724459021377e-14	1.3677106703053	0.172329650887448	4.80729662782292	0.596826753590082	0.01293072450399	0.0316155383584947	0.0273540441619862	0.0316155383584947
"1901"	1901	"ENST00000375856"	"ENSG00000185950"	"IRS2"	2.15096487489953e-15	5.80817090785599e-14	0.596358772455841	0.0751809158675785	6.10861892048888	0.10808053832996	0.0027661412796409	-0.00103188792407985	0.00571211388639097	0.00571211388639097
"1903"	1903	"ENST00000428008"	"ENSG00000177410"	"ZFAS1"	2.18323217229835e-15	5.88910530049495e-14	0.846677114274504	0.106762578798359	5.7612277003987	0.223381730160835	0.00958352246295067	0.000820339299517366	0.00751384988456309	0.00751384988456309
"1905"	1905	"ENST00000310301"	"ENSG00000006715"	"VPS41"	2.3007227136701e-15	6.19951172378549e-14	0.693112761814711	0.0874705537071299	6.24142250646684	0.153302907496124	0.00602050145607499	0.00545614519267286	0.00526926222095055	0.00545614519267286
"1906"	1906	"ENST00000347619"	"ENSG00000129455"	"KLK8"	2.31513833860019e-15	6.2350829589205e-14	0.800554491994282	0.101039555870641	5.68306733367581	0.199224301232109	0.00719446495073666	0.00150310109481482	0.00811902282506795	0.00811902282506795
"1916"	1916	"ENST00000379656"	"ENSG00000105643"	"ARRDC2"	2.49351038475915e-15	6.68042145461674e-14	1.01390315282362	0.128115961909637	6.02946750854959	0.325646548090841	0.0185941320656547	0.00296420180826631	0.00602641747839266	0.00602641747839266
"1920"	1920	"ENST00000348108"	"ENSG00000092841"	"MYL6"	2.61210845713687e-15	6.9835807980078e-14	1.38211459121639	0.174770585003553	7.1877992839843	0.609725931834956	0.017656087624002	0.028161048449724	0.00367823019925847	0.028161048449724
"1924"	1924	"ENST00000371322"	"ENSG00000158290"	"CUL4B"	2.73817810472256e-15	7.305413641976e-14	0.620936467436058	0.0785767410813711	7.24174070290259	0.123077794064354	0.00116057004589879	0.00810088631255446	0.00365544693572891	0.00810088631255446
"1926"	1926	"ENST00000426907"	"ENSG00000086758"	"HUWE1"	2.771771789879e-15	7.3835282572947e-14	0.443536343179686	0.0561383419258902	7.96371150751088	0.0604035520223604	0.000736539696484392	0.000996217436012027	0.00399073045479784	0.00399073045479784
"1929"	1929	"ENST00000482554"	"ENSG00000135631"	"RAB11FIP5"	2.8158267303645e-15	7.49310615464337e-14	6.02802852767706	0.763156711458554	2.32086708327858	10.9587268922024	0.0671075687625583	0.00487807255728476	0.806504680603795	0.806504680603795
"1931"	1931	"ENST00000523677"	"ENSG00000253313"	"C1orf210"	2.88582245210193e-15	7.66860428406883e-14	1.21440055130033	0.153804395884988	5.20502953840478	0.470817560331819	0.0101803281986538	0.0253033600916652	0.0148727357727208	0.0253033600916652
"1932"	1932	"ENST00000437078"	NA	NA	2.88625876194595e-15	7.66860428406883e-14	6.11497048005668	0.774465710919041	2.36433805946839	11.2919460123626	0.105150084404246	-0.0125415584377184	0.794545621679757	0.794545621679757
"1933"	1933	"ENST00000475894"	"ENSG00000080845"	"DLGAP4"	2.9124149812744e-15	7.73409652450995e-14	0.575278455256087	0.0728698425150288	6.59133611837669	0.105655607062347	0.0022806159773576	0.00568440494489004	0.00440426854000702	0.00568440494489004
"1935"	1935	"ENST00000561086"	"ENSG00000140575"	"IQGAP1"	2.91662217215939e-15	7.73726353184939e-14	1.1773143364815	0.149132417784189	7.24070465891357	0.442509287706455	0.00645761030966273	0.0269031067415739	0.00365582291877238	0.0269031067415739
"1936"	1936	"ENST00000291900"	"ENSG00000160445"	"ZER1"	2.97007053976701e-15	7.87498248694836e-14	0.551494306648459	0.0698787778988108	6.34745931260026	0.0957988439047657	0.00235224468284816	0.00334157134848448	0.00497232071809882	0.00497232071809882
"1938"	1938	"ENST00000615487"	"ENSG00000275234"	"AC010503.4"	3.10403876261666e-15	8.2216985429638e-14	1.02366685650003	0.129797407631743	5.11287206157589	0.324660567927406	0.00823449215482822	0.00463103034318755	0.017036558387053	0.017036558387053
"1941"	1941	"ENST00000587465"	"ENSG00000105048"	"TNNT1"	3.42713824958821e-15	9.06346525645863e-14	0.837271049413107	0.106329870413171	6.29532030558701	0.218808842995741	0.0118458937722404	-0.00121839384706175	0.00511316824088221	0.00511316824088221
"1946"	1946	"ENST00000528584"	"ENSG00000206149"	"HERC2P9"	3.67263540067473e-15	9.68775541559278e-14	0.841271552335629	0.106955481790979	5.52256131147628	0.215920519190008	0.00743989572402193	-0.00294093102496125	0.00971931690368863	0.00971931690368863
"1953"	1953	"ENST00000239666"	"ENSG00000120509"	"PDZD11"	3.90356828230186e-15	1.0260008554384e-13	0.651750833823793	0.0829411986868567	6.17524576650719	0.135688835744538	0.00313074882386416	0.00718811483555482	0.00547836317893646	0.00718811483555482
"1955"	1955	"ENST00000263277"	"ENSG00000024422"	"EHD2"	3.99303658877589e-15	1.04844273235317e-13	0.425530710996823	0.0541722150818285	7.72042012097083	0.0578444704646849	0.000572670143151232	0.0038292731871566	0.00373911819719098	0.0038292731871566
"1958"	1958	"ENST00000373257"	"ENSG00000132793"	"LPIN3"	4.10005820226963e-15	1.07489370602096e-13	0.620631277639874	0.0790428697720835	5.98592930461851	0.121914746523729	0.00315246841538123	0.00479727119494086	0.0062191944773286	0.0062191944773286
"1960"	1960	"ENST00000361092"	"ENSG00000106733"	"NMRK1"	4.2793261484243e-15	1.12074678495365e-13	1.38368865998301	0.176345512664882	4.94369744499167	0.590083243534676	0.024578655205967	-0.00494746619971057	0.0220679545495933	0.0220679545495933
"1962"	1962	"ENST00000463165"	"ENSG00000196576"	"PLXNB2"	4.36243105836991e-15	1.14134715131623e-13	0.922688421795393	0.117629083961646	7.06121865892185	0.266328446758271	0.0169971555929439	-0.00334431853833196	0.00375774649754001	0.00375774649754001
"1964"	1964	"ENST00000335798"	"ENSG00000182247"	"UBE2E2"	4.45716814610778e-15	1.16494580079432e-13	0.857344616907979	0.109336309153434	5.66070655317036	0.223344120474169	0.0096207207775226	-0.00608049223772119	0.0083109219714203	0.0083109219714203
"1967"	1967	"ENST00000330236"	"ENSG00000198315"	"ZKSCAN8"	4.70126910366428e-15	1.22687110131822e-13	0.749047850000499	0.0956069827389307	5.59646197291737	0.178133814743228	0.00479596585499074	0.00746904697765555	0.00891507686767255	0.00891507686767255
"1968"	1968	"ENST00000301959"	"ENSG00000127954"	"STEAP4"	4.76690235119385e-15	1.2433670299364e-13	1.20091021155737	0.153315893074761	5.33412957746954	0.454586408986047	0.0228616633388614	0.00455184681015836	0.0123969812651061	0.0123969812651061
"1971"	1971	"ENST00000299505"	"ENSG00000166398"	"GARRE1"	5.11155596296137e-15	1.33123485890783e-13	0.887386001638226	0.113416486025807	5.3039888772102	0.243875768246301	0.00637221247530031	0.00317727936877101	0.0129227364783627	0.0129227364783627
"1972"	1972	"ENST00000457408"	"ENSG00000158604"	"TMED4"	5.14239643936172e-15	1.33858769789714e-13	0.493759781298441	0.0631133655005696	6.84587967573451	0.0733462203959898	0.00199389060755635	-0.00173563572302647	0.00398105474965639	0.00398105474965639
"1974"	1974	"ENST00000427936"	"ENSG00000230254"	"HLA-E"	5.30361032394089e-15	1.37566915183696e-13	1.06233358879997	0.135857076324122	5.23484834016058	0.339861132528516	0.0134386492021512	-0.0118194787512386	0.0142470685788563	0.0142470685788563
"1975"	1975	"ENST00000415649"	"ENSG00000233904"	"HLA-E"	5.30361032394089e-15	1.37566915183696e-13	1.06233358879997	0.135857076324122	5.23484834016058	0.339861132528516	0.0134386492021512	-0.0118194787512386	0.0142470685788563	0.0142470685788563
"1976"	1976	"ENST00000415289"	"ENSG00000229252"	"HLA-E"	5.30361032394089e-15	1.37566915183696e-13	1.06233358879997	0.135857076324122	5.23484834016058	0.339861132528516	0.0134386492021512	-0.0118194787512386	0.0142470685788563	0.0142470685788563
"1977"	1977	"ENST00000383597"	"ENSG00000206493"	"HLA-E"	5.30361032394089e-15	1.37566915183696e-13	1.06233358879997	0.135857076324122	5.23484834016058	0.339861132528516	0.0134386492021512	-0.0118194787512386	0.0142470685788563	0.0142470685788563
"1983"	1983	"ENST00000618412"	"ENSG00000277053"	"GTF2IP1"	5.58274606004896e-15	1.4451513905922e-13	1.78372281142944	0.228300910554878	6.31821349783833	1.01704568731635	0.031331691530621	0.0468502671096583	0.00505019665760852	0.0468502671096583
"1992"	1992	"ENST00000377122"	"ENSG00000078114"	"NEBL"	6.41029666369427e-15	1.6518742386584e-13	1.41596621160537	0.181636583017228	4.73401800829458	0.625453495128244	0.0187460273037991	0.0112107244534836	0.0307417451314625	0.0307417451314625
"1993"	1993	"ENST00000474363"	"ENSG00000177565"	"TBL1XR1"	6.77100578668237e-15	1.74395017080772e-13	1.33548435987987	0.171464672359509	6.59962451899092	0.570335703285947	0.0365721940127495	0.00752800678828134	0.00438747688696262	0.00752800678828134
"1994"	1994	"ENST00000376510"	"ENSG00000148450"	"MSRB2"	6.86333515926993e-15	1.76684413438136e-13	0.926367624797994	0.118963757529747	5.30565360068521	0.262118164856478	0.00833565118996025	-0.00249681122206707	0.0128929122184345	0.0128929122184345
"1998"	1998	"ENST00000231887"	"ENSG00000113790"	"EHHADH"	7.16026882797003e-15	1.83986040511999e-13	0.655616157849209	0.0842519051033187	5.9068068834532	0.133721602561652	0.00403541083847379	0.00192938745123096	0.00661216443183413	0.00661216443183413
"1999"	1999	"ENST00000605778"	"ENSG00000271122"	"AC018647.2"	7.27337728290944e-15	1.86771887286797e-13	0.878907010008498	0.112975344885125	5.31511041535982	0.2415534133181	0.00641989214833924	0.00584279990850542	0.0127252506795302	0.0127252506795302
"2000"	2000	"ENST00000248553"	"ENSG00000106211"	"HSPB1"	7.60547223299156e-15	1.95202050331961e-13	0.701543710181642	0.0902424826041011	9.50297762747751	0.157135985600337	0.000108820752276753	0.0117498197623616	0.0121067377475505	0.0121067377475505
"2001"	2001	"ENST00000368842"	"ENSG00000107902"	"LHPP"	7.63905575874997e-15	1.9596602209303e-13	0.928194295541505	0.119406057349815	5.45904645644479	0.271785596511598	0.0108726866867945	0.00578006509928128	0.0105140231109464	0.0105140231109464
"2002"	2002	"ENST00000370192"	"ENSG00000188641"	"DPYD"	7.73979268933415e-15	1.98451068096354e-13	0.650376699112928	0.0836845198537783	6.93372078241451	0.135300673860498	0.00117932710947871	0.00932532118525742	0.00387605812955234	0.00932532118525742
"2005"	2005	"ENST00000245458"	"ENSG00000213741"	"RPS29"	8.06139433825634e-15	2.06387777641583e-13	0.526205705554512	0.0677522932943471	8.85705115843096	0.0839982471753486	0.000173090873403335	0.000990051386485981	0.00671246899656151	0.00671246899656151
"2010"	2010	"ENST00000412615"	"ENSG00000135148"	"TRAFD1"	8.91218324741442e-15	2.27602084804118e-13	0.574660864866899	0.0741126205851055	6.42345989143123	0.104721693425001	0.00345748054603499	0.00360647013162611	0.00478154024895271	0.00478154024895271
"2011"	2011	"ENST00000380466"	"ENSG00000141504"	"SAT2"	9.11463292445101e-15	2.32656557572312e-13	1.4024390892757	0.180935711382167	5.59953072566922	0.613637657292628	0.0402222807634507	-0.0107384838208365	0.00888431671660574	0.00888431671660574
"2015"	2015	"ENST00000564302"	"ENSG00000261183"	"SPINT1-AS1"	9.7926820050954e-15	2.49467966593329e-13	1.59281986136313	0.205739651075668	4.66357848167138	0.811917098055547	0.022050222598561	0.0414429834385454	0.0344121276343334	0.0414429834385454
"2020"	2020	"ENST00000284073"	"ENSG00000153944"	"MSI2"	1.02074824239564e-14	2.59391330587391e-13	0.639125405276235	0.0826101537444175	5.88753564167672	0.126830797316188	0.00351945090658437	0.00183856436258336	0.00671720534593007	0.00671720534593007
"2022"	2022	"ENST00000469188"	"ENSG00000095015"	"MAP3K1"	1.04369010309375e-14	2.6495895337294e-13	1.92241916238826	0.24857313738018	5.64775311971541	1.17370847012878	0.0842566512987715	-0.00300685210688492	0.00842625564176696	0.00842625564176696
"2027"	2027	"ENST00000333229"	"ENSG00000185658"	"BRWD1"	1.1763104742802e-14	2.97890326915397e-13	0.868330308954421	0.112498684052677	5.49726557172058	0.240685820873147	0.00896013184958235	0.00914807219851998	0.0100237990207935	0.0100237990207935
"2028"	2028	"ENST00000598676"	"ENSG00000131116"	"ZNF428"	1.19665877252546e-14	3.02893925598012e-13	0.849920920804228	0.110144814781479	5.69732456077101	0.231267927754107	0.00802656403698686	0.0101712562978827	0.00800124430014472	0.0101712562978827
"2036"	2036	"ENST00000611080"	"ENSG00000147677"	"EIF3H"	1.28812128514706e-14	3.24763466646212e-13	0.418385027665005	0.0542863828879038	7.98634192821447	0.055792697026171	0.000398317533069887	0.00370029198430121	0.00402219951750826	0.00402219951750826
"2037"	2037	"ENST00000451137"	"ENSG00000142871"	"CCN1"	1.38663516980535e-14	3.49429339894199e-13	0.562194761919487	0.0730352278160526	9.04520163093897	0.0977233117936447	0.000147765230073443	0.00348276813834112	0.00785345152314062	0.00785345152314062
"2039"	2039	"ENST00000408965"	"ENSG00000221869"	"CEBPD"	1.42047084093116e-14	3.57604753343198e-13	1.19055679987	0.154728259965162	5.80004069421904	0.453956649433224	0.00428662519191018	0.03162462645586	0.00724734986000357	0.03162462645586
"2042"	2042	"ENST00000260408"	"ENSG00000137845"	"ADAM10"	1.49402005998784e-14	3.75568255236513e-13	0.798504578112927	0.103863171042034	7.65872695547424	0.204227938338879	0.000945600991434839	0.0152357364569253	0.00369891202280258	0.0152357364569253
"2046"	2046	"ENST00000301395"	"ENSG00000167741"	"GGT6"	1.62919997837751e-14	4.08749234066834e-13	1.56029907210362	0.20324463680067	4.66344081973455	0.738698679331288	0.0275428471984322	-0.0171194459371032	0.0344197263839222	0.0344197263839222
"2047"	2047	"ENST00000473970"	"ENSG00000269609"	"RPARP-AS1"	1.67450271469609e-14	4.19909982172836e-13	0.931909867773588	0.121446243479226	5.27923682667219	0.265039435918833	0.00874643893114576	-0.00311814465277539	0.0133773461516773	0.0133773461516773
"2052"	2052	"ENST00000483064"	"ENSG00000173267"	"SNCG"	1.85948689368356e-14	4.65161701883843e-13	1.76864200325076	0.230893536817147	4.66536961256836	0.986169200996344	0.0456543219928011	0.0140217283790569	0.034313416023096	0.034313416023096
"2053"	2053	"ENST00000397638"	"ENSG00000160310"	"PRMT2"	1.86047195286267e-14	4.65181423693846e-13	0.960093676121418	0.125339889346496	6.12429657463529	0.294311521123252	0.0179103490095309	0.00431160229640641	0.00565478278255699	0.00565478278255699
"2054"	2054	"ENST00000396526"	"ENSG00000129515"	"SNX6"	1.87070480415071e-14	4.67512263907811e-13	0.606188304537977	0.0791449473416574	7.14165793523022	0.117755985395245	0.00212270048705565	0.00727318354751494	0.0037029460176818	0.00727318354751494
"2056"	2056	"ENST00000468410"	"ENSG00000105856"	"HBP1"	1.93318436479584e-14	4.82656711156128e-13	1.44986708525709	0.189401419348621	5.82120261055493	0.643277707183628	0.0466987708695292	-0.0308945987319559	0.00711057560737904	0.00711057560737904
"2057"	2057	"ENST00000191018"	"ENSG00000064601"	"CTSA"	1.96790215929667e-14	4.91085822270376e-13	0.6626309045553	0.0865877663646351	7.26090399855908	0.13441550923145	0.00759723611812906	-0.00423274295573328	0.00364892580789588	0.00364892580789588
"2058"	2058	"ENST00000379056"	"ENSG00000133112"	"TPT1"	2.0369633114835e-14	5.08072889723376e-13	0.970247963537567	0.126858436851149	7.99584001469192	0.30172600882502	0.00142117565957386	0.0227184188409017	0.00403584283604224	0.0227184188409017
"2062"	2062	"ENST00000430297"	"ENSG00000144567"	"RETREG2"	2.08955658781592e-14	5.20180013413029e-13	0.697116034650545	0.0911859535219115	6.18077650026239	0.152373224515565	0.00701225173870008	0.00121524174316824	0.00546006544085021	0.00546006544085021
"2067"	2067	"ENST00000366554"	"ENSG00000054277"	"OPN3"	2.23083109940885e-14	5.54005911924796e-13	1.20119148117739	0.157294611352484	5.2309799478554	0.459918772799396	0.02278608353926	0.0110395170400619	0.0143263086015335	0.0143263086015335
"2069"	2069	"ENST00000357847"	"ENSG00000146416"	"AIG1"	2.2731381006682e-14	5.63966771307396e-13	0.781753133370098	0.102402108498066	5.48895522357047	0.194882730376185	0.00560204063922824	0.00882463675576535	0.0101272470980463	0.0101272470980463
"2071"	2071	"ENST00000554215"	"ENSG00000139990"	"DCAF5"	2.30719489389715e-14	5.7186348765586e-13	0.49318081717635	0.0646181436432151	6.99664737776609	0.0749500117787311	0.00245050986717963	2.67604447092258e-05	0.00381274686466314	0.00381274686466314
"2072"	2072	"ENST00000616082"	"ENSG00000274646"	"RPS9"	2.43565723190951e-14	6.03412920021134e-13	0.618109421989826	0.0810608945480335	7.54738921603108	0.122502819615693	0.00257920345578793	0.00727709948160317	0.00364894399398399	0.00727709948160317
"2076"	2076	"ENST00000347055"	"ENSG00000172086"	"KRCC1"	2.48371474528023e-14	6.1413316620773e-13	0.88146806833397	0.115636838132309	6.59241647769689	0.249142040647611	0.00178936474569831	0.0182684527541584	0.00440206757245446	0.0182684527541584
"2077"	2077	"ENST00000456004"	"ENSG00000165752"	"STK32C"	2.48644763948858e-14	6.14512904334271e-13	1.16089705272193	0.152297024149509	4.98871092337699	0.422831755957094	0.0142120509293961	0.00894690638504593	0.0205795244177981	0.0205795244177981
"2079"	2079	"ENST00000585281"	"ENSG00000265190"	"ANXA8"	2.62704148608299e-14	6.48635370676345e-13	0.54254288926922	0.0712420711534728	7.50302816820261	0.0943963552516625	0.00141743166303935	0.00619571739031538	0.00363694007554801	0.00619571739031538
"2082"	2082	"ENST00000468085"	"ENSG00000143507"	"DUSP10"	2.66586612230209e-14	6.5727300571571e-13	2.12756182304588	0.279442676568433	5.7516194853541	1.43988759004304	0.109549191583328	-0.00713444561039928	0.00758312264826655	0.00758312264826655
